Domain Code,Domain,Area Code,Area,Indicator Code,Indicator,Source Code,FAO Source,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","2015","2015","1000 persons","152","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2015","2015","%","81.6","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2015","2015","%","84.8","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2015","2015","%","1.3975155354","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2015","2015","%","3.4","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","2016","2016","1000 persons","151","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2016","2016","%","81.4","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2016","2016","%","84.6","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2016","2016","%","1.4062899351","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2016","2016","%","3.3","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","2017","2017","1000 persons","141","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2017","2017","%","82","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2017","2017","%","85","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2017","2017","%","1.1904761791","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2017","2017","%","3","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3023","Labour force survey","1991","1991","1000 persons","162","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1991","1991","%","0.8549818993","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3023","Labour force survey","1991","1991","%","4.3","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3023","Labour force survey","1992","1992","1000 persons","159","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1992","1992","%","0.8643617034","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3023","Labour force survey","1992","1992","%","4.2","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3023","Labour force survey","1993","1993","1000 persons","170","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1993","1993","%","0.9180550575","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3023","Labour force survey","1993","1993","%","4.5","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3023","Labour force survey","1994","1994","1000 persons","165","X","International reliable sources","Labour Force Survey"
